id,name,trigger,create_time,update_time,project,version,spider,jobid,settings_arguments,selected_node_names,year,month,day,week,day_of_week,hour,minute,second,start_date,end_date,timezone,jitter,misfire_grace_time,coalesce,max_instances
21,cwtv_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.21,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
22,mitele_ES,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.22,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=ES"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-es""]",*,*,*,*,*,"12,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
23,disneyplus_IT,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.23,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IT"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-it""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
24,disneyplus_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.24,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
25,disneynow_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.25,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
26,raiplay_IT,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.26,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IT"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-it""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
27,skyticket_DE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.27,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=DE"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-de""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
28,netflix_IT,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.28,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IT"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-it""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
29,fxnetworks_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.29,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
30,disneyplus_AU,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.30,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AU"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-au""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
31,netflix_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.31,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
32,disneyplus_ES,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.32,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=ES"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-es""]",*,*,*,*,*,"12,20",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
33,netflix_DE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.33,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=DE"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-de""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
34,netflix_AU,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.34,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AU"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-au""]",*,*,*,*,*,10,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
35,disneyplus_AT,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.35,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AT"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-at""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
36,stan_AU,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.36,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AU"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-au""]",*,*,*,*,*,"11,4",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
37,netflix_FR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.37,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=FR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-fr""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
38,crunchyroll_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.38,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"8,2",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
39,pluto_minibot_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.39,test,"{""categories"": ""Most Popular Movies,Top TV Series,New Movies This Month,Recently Added TV,Last Chance to Watch"", ""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True"", ""LOG_LEVEL=DEBUG""]}","[""scrapyd-us-minibots""]",*,*,*,*,*,5/4,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
40,nowtv_IT,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.40,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IT"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-it""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
41,nickjr_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.41,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
42,tcm_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.42,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,2",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
43,tubi_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.43,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"10,22",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
44,hulu_minibot_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.44,test,"{""categories"": ""Bingeable TV,Newly Added TV,Newly Added Movies,Hulu Picks,Best of Hulu,Staff Picks,Popular,Featured,Top 15 Today"", ""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-minibots""]",*,*,*,*,*,5/4,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
45,hulutv_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.45,test,"{""setting"": [""API_CSV_ONLY=True"", ""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"7,19",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
46,own_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.46,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
47,filmrise_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.47,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
48,sundance_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.48,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
49,fox_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.49,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
50,starz_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.50,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
51,turnernetworks_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.51,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
52,max_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.52,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
53,syfy_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.53,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
54,motortrend_tve_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.54,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"10,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
55,plex_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.55,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
56,disneyplus_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.56,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,"11,20",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
57,motortrend_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.57,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"10,2",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
58,cmt_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.58,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"9,2",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
59,netflix_CH,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.59,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=CH"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ch""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
60,peacock_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.60,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
61,sling_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.61,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"8,22",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
62,paramount_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.62,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
63,pluto_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.63,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
64,nbc_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.64,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"10,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
65,disneyplus_BR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.65,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=BR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-br""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
66,xumotv_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.66,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"10,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
67,vice_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.67,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,2",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
68,hulu_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.68,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"9,19",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
69,wetv_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.69,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
70,tubi_AU,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.70,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AU"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-au""]",*,*,*,*,*,"10,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
71,ifctv_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.71,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
72,netflix_BR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.72,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=BR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-br""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
73,hotstar_IN,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.73,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IN"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-in""]",*,*,*,*,*,"9,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
74,netflix_NL,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.74,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=NL"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-nl""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
75,discoveryplus_ES,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.75,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=ES"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-es""]",*,*,*,*,*,"12,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
76,discoveryplus_FI,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.76,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=FI"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-fi""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
77,disneyplus_IE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.77,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IE"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ie""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
78,pluto_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.78,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,"11,22",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
79,netflix_IE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.79,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IE"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ie""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
80,discoveryplus_IE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.80,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IE"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ie""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
81,netflix_CA,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.81,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=CA"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ca""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
82,disneyplus_MX,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.82,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=MX"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-mx""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
83,pluto_DE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.83,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=DE"", ""CLEAN_API_STORAGE=True"", ""CONCURRENT_REQUESTS_PER_DOMAIN=10""]}","[""scrapyd-de""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
84,netflix_DK,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.84,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=DK"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-dk""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
85,discoveryplus_DK,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.85,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=DK"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-dk""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
86,disneyplus_DK,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.86,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=DK"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-dk""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
87,movistar_ES,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.87,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=ES"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-es""]",*,*,*,*,*,"12,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
88,peacock_linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.88,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,"9,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
89,hulutv_linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.89,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,0/5,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
